location_id,borough,zone,day_type,request_hour,dates_with_requests,possible_dates,dates_median_above_city,dates_long_share_above_city,min_daily_n,median_daily_n
214,Staten Island,South Beach/Dongan Hills,Weekend,9,8,8,6,5,15,24.0
214,Staten Island,South Beach/Dongan Hills,Weekend,10,8,8,5,4,18,25.5
214,Staten Island,South Beach/Dongan Hills,Weekend,11,8,8,6,4,15,20.5
214,Staten Island,South Beach/Dongan Hills,Weekend,12,8,8,6,4,17,24.0
214,Staten Island,South Beach/Dongan Hills,Weekend,13,8,8,4,6,22,25.5
214,Staten Island,South Beach/Dongan Hills,Weekend,14,8,8,6,4,25,32.0
214,Staten Island,South Beach/Dongan Hills,Weekend,15,8,8,4,4,26,32.0
214,Staten Island,South Beach/Dongan Hills,Weekend,16,8,8,7,7,19,27.5
214,Staten Island,South Beach/Dongan Hills,Weekend,17,8,8,8,7,14,26.0
214,Staten Island,South Beach/Dongan Hills,Weekend,18,8,8,7,5,16,25.0
214,Staten Island,South Beach/Dongan Hills,Weekend,19,8,8,8,8,16,26.0
214,Staten Island,South Beach/Dongan Hills,Weekend,20,8,8,6,5,16,22.0
214,Staten Island,South Beach/Dongan Hills,Weekend,21,8,8,7,7,19,22.5
214,Staten Island,South Beach/Dongan Hills,Weekend,22,8,8,8,7,17,23.0
214,Staten Island,South Beach/Dongan Hills,Weekend,23,8,8,8,7,16,24.0
215,Queens,South Jamaica,Weekday,0,22,22,22,18,26,36.5
215,Queens,South Jamaica,Weekday,1,22,22,22,20,17,26.5
215,Queens,South Jamaica,Weekday,2,22,22,20,19,13,19.0
215,Queens,South Jamaica,Weekday,3,22,22,21,17,15,25.0
215,Queens,South Jamaica,Weekday,4,22,22,20,16,34,43.5
215,Queens,South Jamaica,Weekday,5,22,22,17,8,72,88.5
215,Queens,South Jamaica,Weekday,6,22,22,20,17,96,131.0
215,Queens,South Jamaica,Weekday,7,22,22,22,20,136,195.5
215,Queens,South Jamaica,Weekday,8,22,22,22,18,159,205.0
215,Queens,South Jamaica,Weekday,9,22,22,13,14,126,150.0
215,Queens,South Jamaica,Weekday,10,22,22,20,18,87,110.5
215,Queens,South Jamaica,Weekday,11,22,22,22,14,81,95.0
215,Queens,South Jamaica,Weekday,12,22,22,22,16,69,94.0
215,Queens,South Jamaica,Weekday,13,22,22,22,18,90,107.5
215,Queens,South Jamaica,Weekday,14,22,22,20,17,96,125.5
215,Queens,South Jamaica,Weekday,15,22,22,11,8,80,101.0
215,Queens,South Jamaica,Weekday,16,22,22,11,8,66,97.0
215,Queens,South Jamaica,Weekday,17,22,22,9,4,73,100.5
215,Queens,South Jamaica,Weekday,18,22,22,8,10,67,83.5
215,Queens,South Jamaica,Weekday,19,22,22,19,8,60,79.0
215,Queens,South Jamaica,Weekday,20,22,22,19,9,60,74.5
215,Queens,South Jamaica,Weekday,21,22,22,15,9,55,77.5
215,Queens,South Jamaica,Weekday,22,22,22,18,15,60,78.5
215,Queens,South Jamaica,Weekday,23,22,22,19,16,37,56.5
215,Queens,South Jamaica,Weekend,0,8,8,7,7,53,68.5
215,Queens,South Jamaica,Weekend,1,8,8,4,5,35,50.0
215,Queens,South Jamaica,Weekend,2,8,8,7,7,16,30.5
215,Queens,South Jamaica,Weekend,3,8,8,7,7,29,34.5
215,Queens,South Jamaica,Weekend,4,8,8,6,5,38,47.5
215,Queens,South Jamaica,Weekend,5,8,8,5,5,55,60.0
215,Queens,South Jamaica,Weekend,6,8,8,7,2,66,77.0
215,Queens,South Jamaica,Weekend,7,8,8,8,4,82,89.5
215,Queens,South Jamaica,Weekend,8,8,8,6,5,84,107.0
215,Queens,South Jamaica,Weekend,9,8,8,5,6,91,121.0
215,Queens,South Jamaica,Weekend,10,8,8,6,6,110,130.0
215,Queens,South Jamaica,Weekend,11,8,8,5,3,117,130.5
215,Queens,South Jamaica,Weekend,12,8,8,5,4,86,113.5
215,Queens,South Jamaica,Weekend,13,8,8,7,3,108,125.5
215,Queens,South Jamaica,Weekend,14,8,8,6,6,122,130.0
215,Queens,South Jamaica,Weekend,15,8,8,2,3,111,125.5
215,Queens,South Jamaica,Weekend,16,8,8,2,1,90,116.0
215,Queens,South Jamaica,Weekend,17,8,8,3,3,79,112.0
215,Queens,South Jamaica,Weekend,18,8,8,5,3,81,101.0
215,Queens,South Jamaica,Weekend,19,8,8,7,4,81,107.0
215,Queens,South Jamaica,Weekend,20,8,8,5,4,84,107.5
215,Queens,South Jamaica,Weekend,21,8,8,8,6,76,95.0
215,Queens,South Jamaica,Weekend,22,8,8,8,6,78,100.5
215,Queens,South Jamaica,Weekend,23,8,8,8,8,59,84.0
216,Queens,South Ozone Park,Weekday,0,22,22,22,15,73,92.5
216,Queens,South Ozone Park,Weekday,1,22,22,19,14,42,70.5
216,Queens,South Ozone Park,Weekday,2,22,22,22,18,33,64.0
216,Queens,South Ozone Park,Weekday,3,22,22,22,18,55,85.0
216,Queens,South Ozone Park,Weekday,4,22,22,2,3,79,114.5
216,Queens,South Ozone Park,Weekday,5,22,22,0,1,127,151.0
216,Queens,South Ozone Park,Weekday,6,22,22,1,4,166,241.5
216,Queens,South Ozone Park,Weekday,7,22,22,11,10,231,341.5
216,Queens,South Ozone Park,Weekday,8,22,22,6,6,249,315.0
216,Queens,South Ozone Park,Weekday,9,22,22,9,11,193,235.5
216,Queens,South Ozone Park,Weekday,10,22,22,9,8,160,178.0
216,Queens,South Ozone Park,Weekday,11,22,22,11,7,144,162.5
216,Queens,South Ozone Park,Weekday,12,22,22,8,3,142,170.0
216,Queens,South Ozone Park,Weekday,13,22,22,7,3,175,203.5
216,Queens,South Ozone Park,Weekday,14,22,22,1,1,169,227.5
216,Queens,South Ozone Park,Weekday,15,22,22,1,0,144,194.5
216,Queens,South Ozone Park,Weekday,16,22,22,0,1,165,214.0
216,Queens,South Ozone Park,Weekday,17,22,22,0,0,154,211.0
216,Queens,South Ozone Park,Weekday,18,22,22,0,1,153,196.0
216,Queens,South Ozone Park,Weekday,19,22,22,3,2,154,187.0
216,Queens,South Ozone Park,Weekday,20,22,22,6,6,140,175.0
216,Queens,South Ozone Park,Weekday,21,22,22,5,1,123,163.5
216,Queens,South Ozone Park,Weekday,22,22,22,5,2,114,149.0
216,Queens,South Ozone Park,Weekday,23,22,22,16,9,83,117.0
216,Queens,South Ozone Park,Weekend,0,8,8,1,0,172,203.5
216,Queens,South Ozone Park,Weekend,1,8,8,5,5,150,169.0
216,Queens,South Ozone Park,Weekend,2,8,8,6,5,122,169.0
216,Queens,South Ozone Park,Weekend,3,8,8,8,7,153,210.0
216,Queens,South Ozone Park,Weekend,4,8,8,8,6,174,198.0
216,Queens,South Ozone Park,Weekend,5,8,8,2,3,124,140.5
216,Queens,South Ozone Park,Weekend,6,8,8,0,0,119,145.5
216,Queens,South Ozone Park,Weekend,7,8,8,1,3,123,154.0
216,Queens,South Ozone Park,Weekend,8,8,8,4,4,140,171.0
216,Queens,South Ozone Park,Weekend,9,8,8,2,2,168,190.0
216,Queens,South Ozone Park,Weekend,10,8,8,1,2,160,193.5
216,Queens,South Ozone Park,Weekend,11,8,8,4,3,169,208.5
216,Queens,South Ozone Park,Weekend,12,8,8,0,1,179,226.5
216,Queens,South Ozone Park,Weekend,13,8,8,2,1,190,226.0
216,Queens,South Ozone Park,Weekend,14,8,8,1,0,203,228.0
216,Queens,South Ozone Park,Weekend,15,8,8,0,0,185,224.5
216,Queens,South Ozone Park,Weekend,16,8,8,0,0,151,227.5
216,Queens,South Ozone Park,Weekend,17,8,8,0,0,168,221.0
216,Queens,South Ozone Park,Weekend,18,8,8,2,1,180,226.0
216,Queens,South Ozone Park,Weekend,19,8,8,3,2,168,203.5
216,Queens,South Ozone Park,Weekend,20,8,8,3,0,189,246.0
216,Queens,South Ozone Park,Weekend,21,8,8,5,3,168,222.0
216,Queens,South Ozone Park,Weekend,22,8,8,4,2,169,227.0
216,Queens,South Ozone Park,Weekend,23,8,8,5,4,128,211.5
217,Brooklyn,South Williamsburg,Weekday,0,22,22,4,2,5,23.5
217,Brooklyn,South Williamsburg,Weekday,1,22,22,10,4,2,11.5
217,Brooklyn,South Williamsburg,Weekday,2,22,22,10,4,4,7.0
217,Brooklyn,South Williamsburg,Weekday,3,22,22,12,10,1,7.5
217,Brooklyn,South Williamsburg,Weekday,4,22,22,14,9,3,6.5
217,Brooklyn,South Williamsburg,Weekday,5,22,22,18,9,4,12.0
217,Brooklyn,South Williamsburg,Weekday,6,22,22,22,15,10,18.5
217,Brooklyn,South Williamsburg,Weekday,7,22,22,22,20,11,26.0
217,Brooklyn,South Williamsburg,Weekday,8,22,22,22,20,17,37.5
217,Brooklyn,South Williamsburg,Weekday,9,22,22,22,20,9,69.0
217,Brooklyn,South Williamsburg,Weekday,10,22,22,20,12,12,86.0
217,Brooklyn,South Williamsburg,Weekday,11,22,22,20,17,9,78.0
217,Brooklyn,South Williamsburg,Weekday,12,22,22,20,13,11,77.5
217,Brooklyn,South Williamsburg,Weekday,13,22,22,20,18,13,72.5
217,Brooklyn,South Williamsburg,Weekday,14,22,22,19,15,10,82.0
217,Brooklyn,South Williamsburg,Weekday,15,22,22,22,14,11,72.0
217,Brooklyn,South Williamsburg,Weekday,16,22,22,20,17,13,69.0
217,Brooklyn,South Williamsburg,Weekday,17,22,22,21,12,15,71.0
217,Brooklyn,South Williamsburg,Weekday,18,22,22,20,19,12,71.5
217,Brooklyn,South Williamsburg,Weekday,19,22,22,19,10,7,55.0
217,Brooklyn,South Williamsburg,Weekday,20,22,22,21,12,13,40.0
217,Brooklyn,South Williamsburg,Weekday,21,22,22,11,2,10,50.0
217,Brooklyn,South Williamsburg,Weekday,22,22,22,8,4,11,47.0
217,Brooklyn,South Williamsburg,Weekday,23,22,22,4,3,11,44.5
217,Brooklyn,South Williamsburg,Weekend,0,8,8,4,5,17,35.0
217,Brooklyn,South Williamsburg,Weekend,1,8,8,2,1,13,25.5
217,Brooklyn,South Williamsburg,Weekend,2,8,8,4,1,8,15.0
217,Brooklyn,South Williamsburg,Weekend,3,8,8,5,2,7,14.0
217,Brooklyn,South Williamsburg,Weekend,4,8,8,2,1,6,10.0
217,Brooklyn,South Williamsburg,Weekend,5,8,8,3,3,10,11.0
217,Brooklyn,South Williamsburg,Weekend,6,8,8,7,6,8,11.0
217,Brooklyn,South Williamsburg,Weekend,7,8,8,5,5,7,15.5
217,Brooklyn,South Williamsburg,Weekend,8,8,8,5,7,7,18.0
217,Brooklyn,South Williamsburg,Weekend,9,8,8,8,6,12,23.0
217,Brooklyn,South Williamsburg,Weekend,10,8,8,6,4,13,27.0
217,Brooklyn,South Williamsburg,Weekend,11,8,8,8,7,18,38.0
217,Brooklyn,South Williamsburg,Weekend,12,8,8,8,8,14,46.0
217,Brooklyn,South Williamsburg,Weekend,13,8,8,7,3,17,38.5
217,Brooklyn,South Williamsburg,Weekend,14,8,8,6,6,17,47.5
217,Brooklyn,South Williamsburg,Weekend,15,8,8,8,5,18,47.5
217,Brooklyn,South Williamsburg,Weekend,16,8,8,8,5,16,46.5
217,Brooklyn,South Williamsburg,Weekend,17,8,8,8,4,19,38.5
217,Brooklyn,South Williamsburg,Weekend,18,8,8,8,2,24,45.5
217,Brooklyn,South Williamsburg,Weekend,19,8,8,8,1,18,43.0
217,Brooklyn,South Williamsburg,Weekend,20,8,8,4,1,27,51.0
217,Brooklyn,South Williamsburg,Weekend,21,8,8,5,3,57,74.5
217,Brooklyn,South Williamsburg,Weekend,22,8,8,8,3,42,64.0
217,Brooklyn,South Williamsburg,Weekend,23,8,8,5,4,46,63.0
218,Queens,Springfield Gardens North,Weekday,0,22,22,21,18,19,29.5
218,Queens,Springfield Gardens North,Weekday,1,22,22,21,18,9,18.5
218,Queens,Springfield Gardens North,Weekday,2,22,22,20,19,8,15.0
218,Queens,Springfield Gardens North,Weekday,3,22,22,20,14,13,20.0
218,Queens,Springfield Gardens North,Weekday,4,22,22,20,16,28,38.0
218,Queens,Springfield Gardens North,Weekday,5,22,22,20,14,38,56.5
218,Queens,Springfield Gardens North,Weekday,6,22,22,20,14,49,79.0
218,Queens,Springfield Gardens North,Weekday,7,22,22,20,14,73,127.5
218,Queens,Springfield Gardens North,Weekday,8,22,22,17,9,84,123.0
218,Queens,Springfield Gardens North,Weekday,9,22,22,20,14,71,91.5
218,Queens,Springfield Gardens North,Weekday,10,22,22,21,21,59,75.5
218,Queens,Springfield Gardens North,Weekday,11,22,22,21,14,47,63.0
218,Queens,Springfield Gardens North,Weekday,12,22,22,21,19,53,67.5
218,Queens,Springfield Gardens North,Weekday,13,22,22,22,15,65,76.5
218,Queens,Springfield Gardens North,Weekday,14,22,22,22,17,62,96.0
218,Queens,Springfield Gardens North,Weekday,15,22,22,17,9,67,83.0
218,Queens,Springfield Gardens North,Weekday,16,22,22,16,11,67,85.5
218,Queens,Springfield Gardens North,Weekday,17,22,22,18,12,60,80.5
218,Queens,Springfield Gardens North,Weekday,18,22,22,17,15,46,69.0
218,Queens,Springfield Gardens North,Weekday,19,22,22,20,15,40,61.5
218,Queens,Springfield Gardens North,Weekday,20,22,22,22,16,40,56.0
218,Queens,Springfield Gardens North,Weekday,21,22,22,18,13,33,50.0
218,Queens,Springfield Gardens North,Weekday,22,22,22,17,14,36,50.5
218,Queens,Springfield Gardens North,Weekday,23,22,22,21,17,31,43.0
218,Queens,Springfield Gardens North,Weekend,0,8,8,7,4,37,45.5
218,Queens,Springfield Gardens North,Weekend,1,8,8,8,8,28,37.0
218,Queens,Springfield Gardens North,Weekend,2,8,8,6,6,19,25.0
218,Queens,Springfield Gardens North,Weekend,3,8,8,5,2,21,28.0
218,Queens,Springfield Gardens North,Weekend,4,8,8,5,3,24,29.0
218,Queens,Springfield Gardens North,Weekend,5,8,8,4,5,30,35.5
218,Queens,Springfield Gardens North,Weekend,6,8,8,7,4,43,50.5
218,Queens,Springfield Gardens North,Weekend,7,8,8,5,2,45,53.0
218,Queens,Springfield Gardens North,Weekend,8,8,8,8,7,54,64.5
218,Queens,Springfield Gardens North,Weekend,9,8,8,8,7,67,81.0
218,Queens,Springfield Gardens North,Weekend,10,8,8,8,3,74,87.0
218,Queens,Springfield Gardens North,Weekend,11,8,8,8,5,65,79.0
218,Queens,Springfield Gardens North,Weekend,12,8,8,5,3,64,70.0
218,Queens,Springfield Gardens North,Weekend,13,8,8,4,4,58,72.5
218,Queens,Springfield Gardens North,Weekend,14,8,8,5,4,71,81.5
218,Queens,Springfield Gardens North,Weekend,15,8,8,4,1,72,77.5
218,Queens,Springfield Gardens North,Weekend,16,8,8,6,3,60,82.0
218,Queens,Springfield Gardens North,Weekend,17,8,8,5,5,51,79.0
218,Queens,Springfield Gardens North,Weekend,18,8,8,7,4,50,73.5
218,Queens,Springfield Gardens North,Weekend,19,8,8,7,6,50,73.0
218,Queens,Springfield Gardens North,Weekend,20,8,8,8,8,62,73.5
218,Queens,Springfield Gardens North,Weekend,21,8,8,8,7,48,62.5
218,Queens,Springfield Gardens North,Weekend,22,8,8,8,8,53,68.0
218,Queens,Springfield Gardens North,Weekend,23,8,8,7,7,38,62.5
219,Queens,Springfield Gardens South,Weekday,0,22,22,21,17,18,25.5
219,Queens,Springfield Gardens South,Weekday,1,22,22,20,19,9,15.5
219,Queens,Springfield Gardens South,Weekday,2,22,22,22,18,5,10.5
219,Queens,Springfield Gardens South,Weekday,3,22,22,20,11,12,17.5
219,Queens,Springfield Gardens South,Weekday,4,22,22,19,16,23,30.0
219,Queens,Springfield Gardens South,Weekday,5,22,22,17,11,32,47.5
219,Queens,Springfield Gardens South,Weekday,6,22,22,21,9,53,76.5
219,Queens,Springfield Gardens South,Weekday,7,22,22,20,18,76,112.5
219,Queens,Springfield Gardens South,Weekday,8,22,22,19,12,79,100.5
219,Queens,Springfield Gardens South,Weekday,9,22,22,22,16,60,77.5
219,Queens,Springfield Gardens South,Weekday,10,22,22,22,19,45,61.5
219,Queens,Springfield Gardens South,Weekday,11,22,22,22,19,41,56.0
219,Queens,Springfield Gardens South,Weekday,12,22,22,22,15,25,59.0
219,Queens,Springfield Gardens South,Weekday,13,22,22,22,21,49,63.5
219,Queens,Springfield Gardens South,Weekday,14,22,22,22,21,60,80.0
219,Queens,Springfield Gardens South,Weekday,15,22,22,22,20,53,68.0
219,Queens,Springfield Gardens South,Weekday,16,22,22,20,13,58,70.0
219,Queens,Springfield Gardens South,Weekday,17,22,22,19,12,49,66.5
219,Queens,Springfield Gardens South,Weekday,18,22,22,20,17,38,56.0
219,Queens,Springfield Gardens South,Weekday,19,22,22,22,19,37,47.0
219,Queens,Springfield Gardens South,Weekday,20,22,22,22,15,28,41.0
219,Queens,Springfield Gardens South,Weekday,21,22,22,21,17,17,42.0
219,Queens,Springfield Gardens South,Weekday,22,22,22,20,14,37,43.0
219,Queens,Springfield Gardens South,Weekday,23,22,22,21,16,32,40.0
219,Queens,Springfield Gardens South,Weekend,0,8,8,7,6,40,44.0
219,Queens,Springfield Gardens South,Weekend,1,8,8,8,6,22,27.0
219,Queens,Springfield Gardens South,Weekend,2,8,8,6,6,15,21.5
219,Queens,Springfield Gardens South,Weekend,3,8,8,6,2,13,20.5
219,Queens,Springfield Gardens South,Weekend,4,8,8,6,3,20,27.5
219,Queens,Springfield Gardens South,Weekend,5,8,8,7,3,26,40.0
219,Queens,Springfield Gardens South,Weekend,6,8,8,6,2,45,50.0
219,Queens,Springfield Gardens South,Weekend,7,8,8,8,5,35,50.5
219,Queens,Springfield Gardens South,Weekend,8,8,8,8,4,53,61.0
219,Queens,Springfield Gardens South,Weekend,9,8,8,7,4,48,61.0
219,Queens,Springfield Gardens South,Weekend,10,8,8,8,8,52,62.0
219,Queens,Springfield Gardens South,Weekend,11,8,8,8,8,48,58.5
219,Queens,Springfield Gardens South,Weekend,12,8,8,7,7,44,68.0
219,Queens,Springfield Gardens South,Weekend,13,8,8,7,5,49,66.5
219,Queens,Springfield Gardens South,Weekend,14,8,8,5,6,47,66.0
219,Queens,Springfield Gardens South,Weekend,15,8,8,6,5,51,59.5
219,Queens,Springfield Gardens South,Weekend,16,8,8,7,7,36,52.0
219,Queens,Springfield Gardens South,Weekend,17,8,8,7,5,28,48.5
219,Queens,Springfield Gardens South,Weekend,18,8,8,7,5,31,48.0
219,Queens,Springfield Gardens South,Weekend,19,8,8,7,5,38,46.0
219,Queens,Springfield Gardens South,Weekend,20,8,8,8,8,36,48.0
219,Queens,Springfield Gardens South,Weekend,21,8,8,8,5,34,44.5
219,Queens,Springfield Gardens South,Weekend,22,8,8,8,6,41,49.5
219,Queens,Springfield Gardens South,Weekend,23,8,8,8,7,37,51.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,0,22,22,14,5,29,46.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,1,22,22,19,9,14,30.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,2,22,22,19,18,12,22.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,3,22,22,15,12,5,14.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,4,22,22,17,12,12,22.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,5,22,22,3,2,35,45.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,6,22,22,5,2,75,98.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,7,22,22,12,7,71,174.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,8,22,22,2,2,128,174.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,9,22,22,4,3,110,144.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,10,22,22,11,8,88,114.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,11,22,22,14,5,91,108.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,12,22,22,12,10,99,115.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,13,22,22,11,8,103,124.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,14,22,22,12,13,108,144.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,15,22,22,19,15,123,155.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,16,22,22,18,13,132,154.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,17,22,22,19,17,139,163.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,18,22,22,14,12,132,158.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,19,22,22,17,11,108,139.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,20,22,22,17,10,97,135.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,21,22,22,15,5,95,128.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,22,22,22,11,3,65,107.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekday,23,22,22,14,8,58,85.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,0,8,8,1,1,81,102.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,1,8,8,2,2,58,68.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,2,8,8,5,2,41,65.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,3,8,8,7,5,30,48.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,4,8,8,7,6,33,40.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,5,8,8,2,3,22,35.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,6,8,8,4,2,49,57.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,7,8,8,2,2,44,61.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,8,8,8,3,1,54,80.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,9,8,8,2,3,73,101.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,10,8,8,3,2,100,114.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,11,8,8,4,3,126,136.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,12,8,8,5,3,143,159.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,13,8,8,4,3,128,166.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,14,8,8,7,4,124,156.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,15,8,8,7,6,145,168.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,16,8,8,8,6,127,171.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,17,8,8,7,4,113,165.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,18,8,8,8,4,113,161.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,19,8,8,7,6,108,156.5
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,20,8,8,7,6,114,140.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,21,8,8,7,4,99,137.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,22,8,8,6,4,90,124.0
220,Bronx,Spuyten Duyvil/Kingsbridge,Weekend,23,8,8,5,2,68,117.0
221,Staten Island,Stapleton,Weekday,0,22,22,22,16,9,19.5
221,Staten Island,Stapleton,Weekday,1,22,22,22,21,6,11.0
221,Staten Island,Stapleton,Weekday,2,21,22,21,18,4,8.0
221,Staten Island,Stapleton,Weekday,3,22,22,21,18,4,8.5
221,Staten Island,Stapleton,Weekday,4,22,22,22,18,7,11.5
221,Staten Island,Stapleton,Weekday,5,22,22,22,18,18,25.0
221,Staten Island,Stapleton,Weekday,6,22,22,22,21,36,48.5
221,Staten Island,Stapleton,Weekday,7,22,22,22,21,51,62.0
221,Staten Island,Stapleton,Weekday,8,22,22,22,19,73,83.5
221,Staten Island,Stapleton,Weekday,9,22,22,20,13,48,68.0
221,Staten Island,Stapleton,Weekday,10,22,22,22,13,36,52.5
221,Staten Island,Stapleton,Weekday,11,22,22,22,21,33,49.0
221,Staten Island,Stapleton,Weekday,12,22,22,21,18,33,47.0
221,Staten Island,Stapleton,Weekday,13,22,22,21,19,35,60.0
221,Staten Island,Stapleton,Weekday,14,22,22,21,16,42,61.5
221,Staten Island,Stapleton,Weekday,15,22,22,19,15,46,64.0
221,Staten Island,Stapleton,Weekday,16,22,22,16,11,41,61.5
221,Staten Island,Stapleton,Weekday,17,22,22,17,16,41,61.0
221,Staten Island,Stapleton,Weekday,18,22,22,21,16,34,48.5
221,Staten Island,Stapleton,Weekday,19,22,22,18,17,27,43.5
221,Staten Island,Stapleton,Weekday,20,22,22,21,16,25,46.0
221,Staten Island,Stapleton,Weekday,21,22,22,19,14,23,35.0
221,Staten Island,Stapleton,Weekday,22,22,22,21,16,24,39.0
221,Staten Island,Stapleton,Weekday,23,22,22,21,15,17,29.0
221,Staten Island,Stapleton,Weekend,0,8,8,7,7,20,33.0
221,Staten Island,Stapleton,Weekend,1,8,8,8,6,13,20.5
221,Staten Island,Stapleton,Weekend,2,8,8,8,7,7,11.5
221,Staten Island,Stapleton,Weekend,3,8,8,6,5,9,14.5
221,Staten Island,Stapleton,Weekend,4,8,8,8,7,7,11.5
221,Staten Island,Stapleton,Weekend,5,8,8,7,6,13,17.5
221,Staten Island,Stapleton,Weekend,6,8,8,8,7,22,32.5
221,Staten Island,Stapleton,Weekend,7,8,8,8,8,25,37.0
221,Staten Island,Stapleton,Weekend,8,8,8,8,8,31,46.5
221,Staten Island,Stapleton,Weekend,9,8,8,8,7,32,49.5
221,Staten Island,Stapleton,Weekend,10,8,8,7,7,44,48.5
221,Staten Island,Stapleton,Weekend,11,8,8,8,6,40,52.0
221,Staten Island,Stapleton,Weekend,12,8,8,7,7,45,52.0
221,Staten Island,Stapleton,Weekend,13,8,8,5,5,49,59.0
221,Staten Island,Stapleton,Weekend,14,8,8,6,5,46,69.0
221,Staten Island,Stapleton,Weekend,15,8,8,7,7,41,57.5
221,Staten Island,Stapleton,Weekend,16,8,8,6,5,36,49.5
221,Staten Island,Stapleton,Weekend,17,8,8,6,7,31,55.5
221,Staten Island,Stapleton,Weekend,18,8,8,5,5,34,52.5
221,Staten Island,Stapleton,Weekend,19,8,8,8,5,33,46.5
221,Staten Island,Stapleton,Weekend,20,8,8,7,7,38,51.0
221,Staten Island,Stapleton,Weekend,21,8,8,7,7,28,44.5
221,Staten Island,Stapleton,Weekend,22,8,8,8,6,25,46.5
221,Staten Island,Stapleton,Weekend,23,8,8,8,6,22,32.5
222,Brooklyn,Starrett City,Weekday,0,22,22,22,14,9,13.5
222,Brooklyn,Starrett City,Weekday,1,22,22,20,15,4,7.0
222,Brooklyn,Starrett City,Weekday,2,22,22,22,21,2,9.0
222,Brooklyn,Starrett City,Weekday,3,22,22,19,11,4,9.0
222,Brooklyn,Starrett City,Weekday,4,22,22,13,13,6,13.0
222,Brooklyn,Starrett City,Weekday,5,22,22,12,5,18,24.5
222,Brooklyn,Starrett City,Weekday,6,22,22,20,20,41,53.5
222,Brooklyn,Starrett City,Weekday,7,22,22,22,21,40,67.0
222,Brooklyn,Starrett City,Weekday,8,22,22,22,18,55,68.5
222,Brooklyn,Starrett City,Weekday,9,22,22,22,12,42,54.0
222,Brooklyn,Starrett City,Weekday,10,22,22,22,17,32,45.5
222,Brooklyn,Starrett City,Weekday,11,22,22,22,15,29,40.5
222,Brooklyn,Starrett City,Weekday,12,22,22,20,11,33,43.0
222,Brooklyn,Starrett City,Weekday,13,22,22,20,11,33,44.0
222,Brooklyn,Starrett City,Weekday,14,22,22,18,12,33,49.5
222,Brooklyn,Starrett City,Weekday,15,22,22,21,13,35,46.0
222,Brooklyn,Starrett City,Weekday,16,22,22,19,11,32,49.0
222,Brooklyn,Starrett City,Weekday,17,22,22,15,10,28,46.5
